"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
6,"log_TRIG","HUS1B",0.495609680394012,0.21247440405028,0.334550599337275,0.471108524076603,0.294632836440884
2,"log_TRIG","GREB1",0.400848026235374,0.28188355831193,0.45568909850051,0.471123031577377,0.950562458952016
6,"log_TRIG","TBC1D32",0.490630933174582,0.411276504806707,0.562697813297143,0.471239263965051,0.698423150075052
11,"log_TRIG","NUP98",0.460407728290483,0.217559732294919,0.357110154301568,0.47126977375693,0.654928974476951
9,"log_TRIG","VPS13A",0.455535325428634,0.396549572975867,0.587315531643489,0.471348670527889,0.781088039085979
15,"log_TRIG","AGBL1",0.507938532404667,0.15078580348843,0.253873628521872,0.471368500824523,0.224855588388107
5,"log_TRIG","DNAJC18",0.481962211963908,0.651896310136497,0.624272241616415,0.471440269771231,0.409536113861352
10,"log_TRIG","TMEM72",0.474711488889874,0.433296755804648,0.620970226471684,0.471469504296727,0.479230411243997
11,"log_TRIG","PCNXL3",0.433533910389234,0.174696101965967,0.300870404589747,0.471593231813195,0.901290161657683
17,"log_TRIG","SUZ12",0.478138933599364,0.216092977479566,0.33173107116304,0.471657558298313,NA
14,"log_TRIG","SPTLC2",0.451368617454687,0.0389136544681337,0.0700988933140305,0.471677055752698,0.9424684658364
14,"log_TRIG","ACIN1",0.514294809087584,0.552263506858377,0.716306718246857,0.47177673243328,0.16752009087287
10,"log_TRIG","CCAR1",0.522591400426065,0.183906724222089,0.291135771962695,0.472020440195714,0.140037774361456
6,"log_TRIG","AGPAT1",0.475844884797918,0.706959974461877,0.61723608713854,0.472065057659585,NA
12,"log_TRIG","SLC6A13",0.436166469959358,0.527261588582647,0.616677675729171,0.472090024945097,0.901794411625652
10,"log_TRIG","RPP30",0.52938362385614,0.383038805811553,0.525982070313311,0.472201942842468,0.251894652891835
6,"log_TRIG","ENPP4",0.474398893610175,0.460018394215131,0.625709114797147,0.472248349295975,NA
4,"log_TRIG","SPON2",0.484719473944806,0.203480632384714,0.315539412698247,0.472319981838187,0.449068591814149
7,"log_TRIG","VOPP1",0.524604970413907,0.518499068173753,0.683318048939201,0.472531002271507,0.287145601362781
11,"log_TRIG","FNBP4",0.464200260570182,0.105925837759391,0.182768650016602,0.472577866578482,0.599866580803585
10,"log_TRIG","TCF7L2",0.485388842186329,0.467248644938573,0.658908522648574,0.472601188846764,0.486087888933662
1,"log_TRIG","AHCTF1",0.462343763883199,0.123656491568117,0.200405880396945,0.472699183232974,0.655366995749534
9,"log_TRIG","INVS",0.41811811059192,0.073918663614,0.126759944069065,0.47270068035084,0.958764794878251
5,"log_TRIG","HMGXB3",0.518239741292447,0.38824694574826,0.594624841598962,0.472757413447594,0.134344213769707
10,"log_TRIG","HERC4",0.39142682037603,0.756218538640131,0.571586446566619,0.472827736304198,0.985707226338538
12,"log_TRIG","TBX5",0.453334341193606,0.0496111781717293,0.0843497717239503,0.472887651857349,0.852568782717671
5,"log_TRIG","SLC6A3",0.455901322061176,0.479003893082379,0.631471551147062,0.472905081955367,0.654669098409625
