"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
2,"log_TRIG","WDSUB1",0.68417568261847,0.577773858387388,0.6870611413421,0.655137324487067,0.371926128319669
7,"log_TRIG","ISPD",0.669448907435808,0.249304142145162,0.367765899310188,0.655254187811667,0.532090879188238
15,"log_TRIG","HYKK",0.656015829603175,0.525415323834361,0.683882811885182,0.655482362236568,0.590699327565027
12,"log_TRIG","CCDC64",0.684005094485105,0.569621979614054,0.69137516726761,0.655516475200606,0.434571454779144
13,"log_TRIG","DZIP1",0.68456932794625,0.836772868037744,0.81606240930259,0.655603255637896,0.197367147527743
7,"log_TRIG","MRPS17",0.688535794500631,0.500168892416577,0.658520882055907,0.655794757186592,0.396910583557787
14,"log_TRIG","JAG2",0.709665844355185,0.905083712993899,0.88259456211402,0.655851415466758,0.273165077672276
10,"log_TRIG","RGS10",0.669994661155436,0.960843310785713,0.798760412989827,0.655954081000748,0.268927071438831
8,"log_TRIG","LRP12",0.683929186483159,0.284983458197535,0.416855455674429,0.65598175341031,0.339416841274502
5,"log_TRIG","PCDHA9",0.677364940118046,0.658738860902014,0.833959518027646,0.655988292235326,0.425709808922436
4,"log_TRIG","RNF212",0.642201156460616,0.645746917183316,0.810259104460627,0.656099267588081,0.716067364227452
10,"log_TRIG","IFIT1",0.690657836935901,0.344547904977777,0.473637258243461,0.656250461512244,0.216374737823615
1,"log_TRIG","LOC100131107",0.65844899347135,0.888678693223706,0.754189353545396,0.656316749254111,0.500022173597314
14,"log_TRIG","EML5",0.68841716335162,0.217612624317554,0.34642776405419,0.656671518116294,0.153476801891812
12,"log_TRIG","WSB2",0.68275101812669,0.309820256036396,0.421015420665608,0.656764741007601,0.340299482576654
3,"log_TRIG","PRRT3",0.734313574150598,0.998993165452906,0.880800427069816,0.656791645999273,0.0932183058783232
3,"log_TRIG","XRN1",0.671184691505916,0.538125727553012,0.723943151560312,0.656933053141294,0.326799707713821
15,"log_TRIG","ADAL",0.630982096858822,0.387064296118791,0.514537812970715,0.657119900293974,0.7787395399574
4,"log_TRIG","TLR1",0.687336617558027,0.578409372484039,0.760488071851084,0.657152947349905,0.260348764158697
11,"log_TRIG","ESAM",0.664260306655274,0.866645975737076,0.82984066496729,0.657202510314153,0.381812315802178
1,"log_TRIG","AGMAT",0.647640972288693,0.400079247575103,0.570153212199968,0.657223096539332,0.714030625456894
7,"log_TRIG","SLC29A4",0.642709738603841,0.252399239397269,0.395167320600519,0.657344030311046,0.843307174821581
6,"log_TRIG","EYS",0.661786878739698,0.796097707131824,0.85977120182443,0.657361146273694,0.507274105373692
16,"log_TRIG","TMEM8A",0.668548819226157,0.472427963127175,0.654467100281101,0.657389871600895,0.630923740823437
7,"log_TRIG","HECW1",0.672726245282788,0.717914516652921,0.864580204581917,0.657458300385614,0.306598716609447
3,"log_TRIG","CCRL2",0.670323761082351,0.344491143573499,0.489936429004326,0.657495900138136,0.41881314267247
6,"log_TRIG","OR12D3",0.679180734956155,0.710783076907507,0.821994586087098,0.657625119069674,0.30343966614777
11,"log_TRIG","INSC",0.644029481987634,0.773408973352353,0.819320352376209,0.657730057801913,0.847915489821407
21,"log_TRIG","SETD4",0.63547220349763,0.189567130433879,0.292273434446231,0.657753211595627,0.798781011459935
4,"log_TRIG","TNIP3",0.663510431211083,0.324896318115111,0.475940604030272,0.657891494571627,0.615808257858292
1,"log_TRIG","DYRK3",0.661151227532876,0.303853282960453,0.416261750479406,0.658331443456377,0.685183487746653
8,"log_TRIG","KCNB2",0.666378759300587,0.131302018316495,0.211318657012413,0.658611802508309,0.455079908466211
13,"log_TRIG","MYCBP2",0.667390282626679,0.858925693316088,0.838566624303987,0.658619454812061,0.791671036506771
4,"log_TRIG","SCFD2",0.697323771143642,0.940855593311801,0.844817097333036,0.658987621368525,0.227303335419811
2,"log_TRIG","GPD2",0.705454288909219,0.337225554470032,0.48916424840848,0.659009577988843,0.282888406838735
6,"log_TRIG","POM121L2",0.690100396779993,0.229312437819299,0.345409530869711,0.659138364803219,0.430299462560647
19,"log_TRIG","TGFB1",0.652671109632281,0.85553770765522,0.790726759483389,0.659320670025091,0.781772030406163
21,"log_TRIG","PTTG1IP",0.69893529848371,0.46523326406321,0.641960449743038,0.659452662797636,0.260106663286713
11,"log_TRIG","MMP12",0.659996976640717,0.518166956477638,0.629231326221414,0.659495172887622,1
14,"log_TRIG","VASH1",0.676252993683611,0.81347158996814,0.756681443317105,0.659802153848971,0.396855848227044
2,"log_TRIG","STEAP3",0.61995600032521,0.777016444757555,0.792213493996938,0.659805476825837,0.897766699923224
11,"log_TRIG","OR8B4",0.615363829186885,0.578705949346708,0.669615886764423,0.659821635881603,0.704690656417914
1,"log_TRIG","SNAP47",0.683316964876823,0.62605706217327,0.817583894863401,0.659889833200437,0.373171981866674
6,"log_TRIG","KLHL32",0.683860075198132,0.428790137613783,0.622448330881137,0.660044828189909,0.198495474553362
3,"log_TRIG","TMEM108",0.671545999440245,0.835164642008374,0.819794829668096,0.660129434423286,0.818325025701807
