"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
17,"log_HDL","SLC13A2",0.951434371536202,0.757925172143908,0.895276143958411,0.958664174929372,0.647704033812409
17,"log_HDL","BIRC5",0.943848313755293,0.905376800665545,1,0.958688268074979,0.605125501800969
19,"log_HDL","CYP2S1",0.958132637256778,0.488149550965594,0.682865158591766,0.95901926065699,0.322905884742424
18,"log_HDL","RBBP8",0.908216296052708,0.640079637555308,0.791270709981087,0.959055369622713,0.715886157232068
1,"log_HDL","DCST2",0.947963719317765,0.652513105086226,0.839810103364918,0.959087537956026,0.681428902276123
4,"log_HDL","UGT2A3",0.937791791135981,0.832987434252552,1,0.95939558994459,0.563650641664494
4,"log_HDL","FGF5",0.918487817703052,0.971302700253155,1,0.959577929913448,2.03795455132112e-176
4,"log_HDL","GC",0.956113987286757,0.968811136217904,1,0.959589994836178,0.27757333986469
20,"log_HDL","STAU1",0.965824228589824,0.681306628787148,0.822755322217247,0.959607600289574,2.03795455132112e-176
16,"log_HDL","TMEM231",0.957983626500249,0.864190034592172,1,0.959672405713175,0.45463292084893
17,"log_HDL","TMEM101",0.993011792574087,0.810916735539939,1,0.95995204014608,0.859533728065534
19,"log_HDL","S1PR5",0.958539846622119,0.995982367706842,1,0.959968466941323,0.480507317687573
2,"log_HDL","LIMS2",0.949575601336985,0.868953159091734,1,0.960330096198641,0.454712271416139
16,"log_HDL","HAGH",0.924146258277001,0.705816385041089,0.852214329560918,0.960506767704597,0.481881912794174
3,"log_HDL","XIRP1",0.948350547793029,0.751180638908534,0.909672999831842,0.960527217355991,0.656343475844975
11,"log_HDL","CADM1",0.957403590892083,0.754012864570286,0.901467462755495,0.960554223533015,0.377318493475088
10,"log_HDL","CFAP58",0.959974605094661,0.525562236475582,0.730764872839978,0.96086631634738,0.497853526513284
15,"log_HDL","IGDCC4",0.958353463253059,0.407600443416235,0.608618883742652,0.960900629866721,0.465205637556474
7,"log_HDL","CCT6A",0.942436268303867,0.532157799265724,0.703077560344225,0.961143402285309,0.292560554441903
17,"log_HDL","XYLT2",0.95045795639983,0.569801037196018,0.748785242639092,0.961265895166578,0.349530770430637
22,"log_HDL","KIAA0930",0.940540182423367,0.833648211721175,1,0.961376293291791,0.578720562384498
2,"log_HDL","RGPD3",0.929583199224599,0.866762298762931,1,0.9614098167018,0.497324226115393
6,"log_HDL","MED23",0.919467496587197,0.617278778029173,0.779773334119811,0.961522605990819,0.546419763153793
1,"log_HDL","PTPN22",0.95724220198425,0.828490892445742,1,0.961542090342142,0.390266690242074
17,"log_HDL","OR1E1",0.919806239531003,0.706013816461443,0.830735384137837,0.961545075211824,0.804176284579529
17,"log_HDL","OTOP2",0.924601719589631,0.956105628323991,1,0.961658913105195,0.220489544524538
10,"log_HDL","DHTKD1",0.931891671934085,0.534466765271308,0.731817510892898,0.961666916138677,0.336830741652501
3,"log_HDL","ZBTB11",0.945334123392899,0.601376193282379,0.765060577728456,0.962141007759682,0.278710845834612
11,"log_HDL","NAT10",0.927130439224445,0.55315337174034,0.731383390600596,0.962471098250591,0.737594683203684
3,"log_HDL","CNTN4",0.875876249691856,0.706394751563944,0.846453586069,0.962482638695471,2.03795455132112e-176
18,"log_HDL","FHOD3",0.960647625661327,0.781650808593082,1,0.962750904379069,0.480227795951225
17,"log_HDL","MYH8",0.955368968921551,0.582191603444194,0.787466027208474,0.963083659622085,0.411727265970824
17,"log_HDL","SLFN14",0.965223160910176,0.739903459112903,0.903981982430568,0.963100154434986,0.243197203394585
3,"log_HDL","SPATA16",0.9483171562715,0.902216484481062,1,0.963684710782916,0.229044549541901
21,"log_HDL","CBR1",0.946817753812945,0.695718914231393,0.862786725661132,0.963790153664985,0.475760651090213
7,"log_HDL","POLD2",0.936119453296691,0.451803511889393,0.598684767201444,0.964220598137843,0.547497089531847
11,"log_HDL","RHOD",0.950675813712686,0.953180827364994,1,0.96425783559888,0.637883782565567
14,"log_HDL","NEMF",0.917859078513158,0.327016753569264,0.488470125605884,0.964264901682334,0.611782326673578
3,"log_HDL","FYCO1",0.907148194649481,0.965838453297605,1,0.964345615044085,0.447474377823993
6,"log_HDL","DSE",0.941231538826028,0.961241624480967,1,0.964372659309379,0.588354345909211
1,"log_HDL","CDC42BPA",0.95371899824277,0.616475412746648,0.797362682584056,0.964444064962801,0.401762898919702
7,"log_HDL","ICA1",1,0.936032175230394,1,0.964924845484943,0.637779042398278
14,"log_HDL","TTC5",0.873652135293062,0.635014313311954,0.794389399761122,0.964941128907996,0.746428827408739
10,"log_HDL","SEC31B",0.957841460027751,0.511271004306223,0.714525752135915,0.965304678329688,0.701251674155566
1,"log_HDL","GNAT2",0.948939126800531,0.975316759302008,1,0.965403663811018,0.500874817884897
3,"log_HDL","C3orf58",0.950676416207324,0.958038498172512,1,0.965482421434739,0.436850034700814
17,"log_HDL","QRICH2",0.938837705379797,0.782460681657048,1,0.965575423568682,0.141945605105024
12,"log_HDL","SLC15A4",0.944525761578657,0.75905971038127,0.905847095316727,0.965629222597633,0.698024708973451
19,"log_HDL","GZMM",0.916015575299026,0.855305407618724,1,0.965897148650756,0.79664822284343
1,"log_HDL","TFAP2E",0.966124183222111,0.964868836255696,1,0.966222394911342,0.517455521501913
6,"log_HDL","GRM4",0.945012247041269,0.509755957275339,0.679611689497849,0.966680252423681,0.431972492802109
8,"log_HDL","HR",0.883103265625082,0.772256277070133,1,0.966681280388639,0.800299361622484
8,"log_HDL","LGI3",1,0.737674389289749,0.854588661792402,0.966687714975675,0.434377141466795
21,"log_HDL","PTTG1IP",0.911605987676869,0.885137500927241,1,0.966831617898404,0.378843212321475
